binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
mshtml.dll,0x18041c0a4,func_call_0x18041c0a4,func_call_,Y,48,12,1,0,N,N,0x1b47d3d71acbb7e3,32,missing_knowledge
mshtml.dll,0x18041c160,func_start_0x18041c160,func_start_,Y,74,1f,0,0,N,N,0xdbbe1c1a53b47bc3,32,missing_knowledge
mshtml.dll,0x18041c350,func_start_0x18041c350,func_start_,Y,1b,7,2,0,N,N,0x8bc2339cce2dffd2,32,missing_knowledge
mshtml.dll,0x18041c380,func_start_0x18041c380,func_start_,Y,4a,13,1,0,N,N,0x0dd0733a843f5fd7,32,missing_knowledge
mshtml.dll,0x18041c3e0,func_call_0x18041c3e0,func_call_,Y,43,12,2,0,N,N,0x62542f9032652ac4,32,missing_knowledge
mshtml.dll,0x18041c430,func_start_0x18041c430,func_start_,Y,69,1f,0,0,N,N,0xab8bcddb355734e1,32,missing_knowledge
mshtml.dll,0x18041c4d8,func_start_0x18041c4d8,func_start_,Y,67,16,7,0,N,N,0x9d4ed5e5fa067b10,32,missing_knowledge
mshtml.dll,0x18041c548,func_call_0x18041c548,func_call_,Y,80,26,2,0,N,N,0xb3375b29bb6400ca,32,missing_knowledge
mshtml.dll,0x18041c728,func_call_0x18041c728,func_call_,Y,60,1a,0,0,N,N,0x325a39c15b386739,32,missing_knowledge
mshtml.dll,0x18041c894,func_call_0x18041c894,func_call_,Y,2b,c,1,0,N,N,0xab797e670039b25c,32,missing_knowledge
mshtml.dll,0x18041c8c0,func_call_0x18041c8c0,func_call_,Y,be,35,0,0,N,N,0x21f8504eda739071,32,missing_knowledge
mshtml.dll,0x18041c988,func_call_0x18041c988,func_call_,Y,20,b,3,0,N,N,0x6ab2d6ff08d4320a,32,missing_knowledge
mshtml.dll,0x18041c9e4,func_call_0x18041c9e4,func_call_,Y,11e,43,2,0,N,N,0xf7244a79fdc5de7b,32,missing_knowledge
mshtml.dll,0x18041cb3c,func_start_0x18041cb3c,func_start_,Y,71,17,3,0,N,N,0x06f1f356e079a04e,32,missing_knowledge
mshtml.dll,0x18041cbc0,func_jmp_0x18041cbc0,func_jmp_,Y,4,1,0,0,N,N,0x4ff676db2dec22b9,32,missing_knowledge
mshtml.dll,0x18041cbcc,func_start_0x18041cbcc,func_start_,Y,37,f,1,0,N,N,0x85b91c971ebb2974,32,missing_knowledge
mshtml.dll,0x18041cc50,func_start_0x18041cc50,func_start_,Y,2b,9,0,0,N,N,0x0d938e15e82c6f71,32,missing_knowledge
mshtml.dll,0x18041cc90,func_start_0x18041cc90,func_start_,Y,16,8,0,0,N,N,0x4e0291a951dec16f,32,missing_knowledge
mshtml.dll,0x18041ccb0,func_start_0x18041ccb0,func_start_,Y,49,14,0,0,N,N,0x568d94b38a965cd0,32,missing_knowledge
mshtml.dll,0x18041cd60,func_call_0x18041cd60,func_call_,Y,81,23,1,0,N,N,0x782b0e5430895a85,32,missing_knowledge
mshtml.dll,0x18041cf10,func_start_0x18041cf10,func_start_,Y,5b,17,1,0,N,N,0x13350a4b816b2e4e,32,missing_knowledge
mshtml.dll,0x18041cf80,func_start_0x18041cf80,func_start_,Y,1f,8,0,0,N,N,0xb1baa84e06820272,32,missing_knowledge
mshtml.dll,0x18041cfb0,func_data_0x6446763952,func_data_,Y,0,0,0,0,N,N,0x74c79cd5a5eca860,32,discovery_failure
mshtml.dll,0x18041cfc0,func_data_0x6446763968,func_data_,Y,0,0,0,0,N,N,0x13ffcaa9ee00a3be,32,discovery_failure
mshtml.dll,0x18041cfe0,func_start_0x18041cfe0,func_start_,Y,3b,12,0,0,N,N,0xc2e60affb9666861,32,missing_knowledge
mshtml.dll,0x18041d130,func_start_0x18041d130,func_start_,Y,1d,6,0,0,N,N,0xefe820b6cb555caa,32,missing_knowledge
mshtml.dll,0x18041d160,func_start_0x18041d160,func_start_,Y,1d,6,0,0,N,N,0x5cdc63d2694a1c23,32,missing_knowledge
mshtml.dll,0x18041d190,func_start_0x18041d190,func_start_,Y,35,10,0,0,N,N,0x68922475489d9624,32,missing_knowledge
mshtml.dll,0x18041d1d0,func_start_0x18041d1d0,func_start_,Y,2f,c,1,0,N,N,0x6520010b8bf10760,32,missing_knowledge
mshtml.dll,0x18041d210,func_start_0x18041d210,func_start_,Y,35,10,0,0,N,N,0x65e828a0637bdea4,32,missing_knowledge
mshtml.dll,0x18041d250,func_start_0x18041d250,func_start_,Y,2f,c,1,0,N,N,0x9474577c1420983a,32,missing_knowledge
