binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
kernel32.dll,0x180029a22,func_pdata_0x180029a22,func_pdata_,Y,15,8,0,0,N,N,0xb860cb034ee75e61,32,missing_knowledge
kernel32.dll,0x180029a3e,func_pdata_0x180029a3e,func_pdata_,Y,15,8,0,0,N,N,0x283a4cba6ec23885,32,missing_knowledge
kernel32.dll,0x180029a5a,func_pdata_0x180029a5a,func_pdata_,Y,1f,b,0,0,N,N,0x578ded4f669909e6,32,missing_knowledge
kernel32.dll,0x180029a7a,func_pdata_0x180029a7a,func_pdata_,Y,32,f,0,0,N,N,0x067e6b90d8abcdeb,32,missing_knowledge
kernel32.dll,0x180029ab3,func_pdata_0x180029ab3,func_pdata_,Y,1f,b,0,0,N,N,0x578ded4f669909e6,32,missing_knowledge
kernel32.dll,0x180029ad3,func_pdata_0x180029ad3,func_pdata_,Y,32,f,0,0,N,N,0xecccf0e25cf73143,32,missing_knowledge
kernel32.dll,0x180029b0c,func_pdata_0x180029b0c,func_pdata_,Y,30,d,0,0,N,N,0x6f1e0c420666e6cd,32,missing_knowledge
kernel32.dll,0x180029b3d,func_pdata_0x180029b3d,func_pdata_,Y,1f,b,0,0,N,N,0x578ded4f669909e6,32,missing_knowledge
kernel32.dll,0x180029b63,func_pdata_0x180029b63,func_pdata_,Y,27,d,0,0,N,N,0x2a8c805d46739f21,32,missing_knowledge
kernel32.dll,0x180029b8b,func_pdata_0x180029b8b,func_pdata_,Y,1f,b,0,0,N,N,0x578ded4f669909e6,32,missing_knowledge
kernel32.dll,0x180029bb1,func_pdata_0x180029bb1,func_pdata_,Y,1f,b,0,0,N,N,0x578ded4f669909e6,32,missing_knowledge
kernel32.dll,0x180029bd1,func_pdata_0x180029bd1,func_pdata_,Y,21,7,0,0,N,N,0x7bcb9a80b150785a,32,missing_knowledge
kernel32.dll,0x180029bf9,func_pdata_0x180029bf9,func_pdata_,Y,1f,b,0,0,N,N,0x578ded4f669909e6,32,missing_knowledge
kernel32.dll,0x180029c19,func_pdata_0x180029c19,func_pdata_,Y,21,7,0,0,N,N,0xaf9cb6721c4caf01,32,missing_knowledge
kernel32.dll,0x180029c41,func_pdata_0x180029c41,func_pdata_,Y,1f,b,0,0,N,N,0x641ab8e3bbf1be86,32,missing_knowledge
kernel32.dll,0x180029c61,func_pdata_0x180029c61,func_pdata_,Y,23,a,0,0,N,N,0x340b2df652fac561,32,missing_knowledge
kernel32.dll,0x180029c8b,func_pdata_0x180029c8b,func_pdata_,Y,1f,b,0,0,N,N,0x641ab8e3bbf1be86,32,missing_knowledge
kernel32.dll,0x180029cab,func_pdata_0x180029cab,func_pdata_,Y,23,a,0,0,N,N,0x3ea5078dd9801224,32,missing_knowledge
kernel32.dll,0x180029cd5,func_pdata_0x180029cd5,func_pdata_,Y,1f,b,0,0,N,N,0x641ab8e3bbf1be86,32,missing_knowledge
kernel32.dll,0x180029cf5,func_pdata_0x180029cf5,func_pdata_,Y,23,a,0,0,N,N,0x197cde524417240b,32,missing_knowledge
kernel32.dll,0x180029d1f,func_pdata_0x180029d1f,func_pdata_,Y,1a,6,0,0,N,N,0xfc7814d0fc417270,32,missing_knowledge
