binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
shell32.dll,0x180262520,func_start_0x180262520,func_start_,Y,39,13,0,0,N,N,0xb8d4853da48822ec,32,missing_knowledge
shell32.dll,0x1802625f0,func_start_0x1802625f0,func_start_,Y,8c,29,0,0,N,N,0x80a18e995cf0cd21,32,missing_knowledge
shell32.dll,0x180262690,func_data_0x6444951184,func_data_,Y,0,0,0,0,N,N,0x1f14d412b977c2b9,32,discovery_failure
shell32.dll,0x1802626c0,func_start_0x1802626c0,func_start_,Y,36,10,0,0,N,N,0x90316c91a58f6f81,32,missing_knowledge
shell32.dll,0x180262710,func_call_0x180262710,func_call_,Y,152,53,1,0,N,N,0xcdf99d5a3bfe12e1,32,missing_knowledge
shell32.dll,0x180262920,func_call_0x180262920,func_call_,Y,44,15,1,0,N,N,0xa4849e4d1e2553a9,32,missing_knowledge
shell32.dll,0x1802629e0,func_start_0x1802629e0,func_start_,Y,27,d,0,0,N,N,0xeaef727b4b6a0639,32,missing_knowledge
shell32.dll,0x180262a70,func_start_0x180262a70,func_start_,Y,ad,34,0,0,N,N,0xdd58f9a859b5a0f6,32,missing_knowledge
shell32.dll,0x180262c30,func_start_0x180262c30,func_start_,Y,92,27,0,0,N,N,0xb08c9e531d07e651,32,missing_knowledge
shell32.dll,0x180262cd0,func_start_0x180262cd0,func_start_,Y,58,1a,0,0,N,N,0x36a88c5f1d5db0d6,32,missing_knowledge
shell32.dll,0x180262d30,func_start_0x180262d30,func_start_,Y,b9,28,1,0,N,N,0xfe9803a26ee49996,32,missing_knowledge
shell32.dll,0x180262ff0,func_call_0x180262ff0,func_call_,Y,157,53,0,0,N,N,0xf6b3ca883cd7ff78,32,missing_knowledge
shell32.dll,0x180263450,func_start_0x180263450,func_start_,Y,aa,27,0,0,N,N,0xc1a13ebe80ea6145,32,missing_knowledge
shell32.dll,0x180263510,func_start_0x180263510,func_start_,Y,10d,45,0,0,N,N,0xa5acf8decc46391b,32,missing_knowledge
shell32.dll,0x180263630,func_start_0x180263630,func_start_,Y,c5,33,0,0,N,N,0x20315188618fe9ea,32,missing_knowledge
shell32.dll,0x180263aa0,func_start_0x180263aa0,func_start_,Y,75,1e,0,0,N,N,0x16e17c923676544f,32,missing_knowledge
shell32.dll,0x180263b20,func_start_0x180263b20,func_start_,Y,f6,45,0,0,N,N,0x626c172b663df6c5,32,missing_knowledge
shell32.dll,0x180263c20,func_start_0x180263c20,func_start_,Y,6f,1f,0,0,N,N,0x56466719fe95d7ba,32,missing_knowledge
shell32.dll,0x180263df0,func_start_0x180263df0,func_start_,Y,6b,1a,0,0,N,N,0x6ee5086209747607,32,missing_knowledge
shell32.dll,0x180263e90,func_data_0x6444957328,func_data_,Y,0,0,0,0,N,N,0xdf9d54603e10d406,32,discovery_failure
shell32.dll,0x180263ec0,func_start_0x180263ec0,func_start_,Y,c2,35,0,0,N,N,0xdd68516875513cf5,32,missing_knowledge
shell32.dll,0x180263f8c,func_start_0x180263f8c,func_start_,Y,6c,1b,2,0,N,N,0x5e964f8cefb77e8e,32,missing_knowledge
shell32.dll,0x180264020,func_data_0x6444957728,func_data_,Y,0,0,0,0,N,N,0x09cc172197e7d9e7,32,discovery_failure
shell32.dll,0x180264040,func_data_0x6444957760,func_data_,Y,0,0,0,0,N,N,0xee862af16225183b,32,discovery_failure
shell32.dll,0x180264060,func_data_0x6444957792,func_data_,Y,0,0,0,0,N,N,0xca80d86b1b122fc0,32,discovery_failure
shell32.dll,0x180264080,func_data_0x6444957824,func_data_,Y,0,0,0,0,N,N,0xfff280d76eb9fd20,32,discovery_failure
shell32.dll,0x1802640e0,func_data_0x6444957920,func_data_,Y,0,0,0,0,N,N,0x656fbc7a0514df31,32,discovery_failure
shell32.dll,0x180264120,func_start_0x180264120,func_start_,Y,2f,10,5,0,N,N,0x779c6afd1ecd7634,32,missing_knowledge
shell32.dll,0x180264160,func_start_0x180264160,func_start_,Y,63,1d,1,0,N,N,0x8c99f2440fb8ba83,32,missing_knowledge
shell32.dll,0x1802641d0,func_start_0x1802641d0,func_start_,Y,31,10,1,0,N,N,0xc39654d6f9f277df,32,missing_knowledge
shell32.dll,0x180264210,func_start_0x180264210,func_start_,Y,24,d,1,0,N,N,0xcc28de6e12a41526,32,missing_knowledge
shell32.dll,0x180264240,func_start_0x180264240,func_start_,Y,24,d,1,0,N,N,0x6e1058ed7d55f25a,32,missing_knowledge
shell32.dll,0x180264270,func_start_0x180264270,func_start_,Y,24,d,3,0,N,N,0x3243c49bd2a47a46,32,missing_knowledge
shell32.dll,0x1802642a0,func_start_0x1802642a0,func_start_,Y,3c,12,2,0,N,N,0x98acbddd0a4d05d3,32,missing_knowledge
shell32.dll,0x1802642f0,func_start_0x1802642f0,func_start_,Y,22,c,0,0,N,N,0xac7d051e8026dd72,32,missing_knowledge
shell32.dll,0x180264320,func_start_0x180264320,func_start_,Y,55,19,2,0,N,N,0xc2e727e27ed1c4df,32,missing_knowledge
shell32.dll,0x180264380,func_call_0x180264380,func_call_,Y,194,73,2,0,N,N,0xa0b9a617e208085b,32,missing_knowledge
shell32.dll,0x18026451c,func_call_0x18026451c,func_call_,Y,a9,27,1,0,N,N,0x03128f493f9cd75d,32,missing_knowledge
shell32.dll,0x1802645d0,func_call_0x1802645d0,func_call_,Y,a9,2d,4,0,N,N,0xd9621364f830aca1,32,missing_knowledge
shell32.dll,0x180264690,func_start_0x180264690,func_start_,Y,6d,1c,0,0,N,N,0xccc1ac53fbf31bec,32,missing_knowledge
shell32.dll,0x180264710,func_start_0x180264710,func_start_,Y,8b,27,0,0,N,N,0xb9ac52ccc4e65418,32,missing_knowledge
